ID;Leeftijd;Geboortegeneratie;TotaalAantalKinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
798;23 jaar;1959;0.07769;0.05157;0.02198;0.00356;0.00058
799;23 jaar;1960;0.0754;0.05002;0.02098;0.00371;0.00069
800;23 jaar;1961;0.0721;0.04945;0.01912;0.00303;0.0005
801;23 jaar;1962;0.06865;0.04593;0.01907;0.00309;0.00056
802;23 jaar;1963;0.06398;0.04293;0.01768;0.00278;0.00059
803;23 jaar;1964;0.06074;0.04022;0.01722;0.00282;0.00048
804;23 jaar;1965;0.05829;0.03934;0.01574;0.00275;0.00046
805;23 jaar;1966;0.05349;0.03667;0.01419;0.00226;0.00037
806;23 jaar;1967;0.05259;0.03655;0.01349;0.00216;0.00039
807;23 jaar;1968;0.0494;0.03372;0.01324;0.00199;0.00045
808;23 jaar;1969;0.04708;0.03135;0.01322;0.00222;0.00029
809;23 jaar;1970;0.0435;0.02903;0.01218;0.00204;0.00025
810;23 jaar;1971;0.04213;0.02845;0.01142;0.00191;0.00035
811;23 jaar;1972;0.04044;0.02658;0.01138;0.00213;0.00035
812;23 jaar;1973;0.04052;0.02705;0.0116;0.00158;0.00029
813;23 jaar;1974;0.04173;0.02838;0.01134;0.00179;0.00022
814;23 jaar;1975;0.04132;0.0283;0.01113;0.00168;0.00021
815;23 jaar;1976;0.04042;0.0281;0.01062;0.00152;0.00018
816;23 jaar;1977;0.04447;0.03098;0.01173;0.0016;0.00016
817;23 jaar;1978;0.04359;0.0309;0.0108;0.0017;0.00019
818;23 jaar;1979;0.04369;0.03059;0.01135;0.00162;0.00014
819;23 jaar;1980;0.04416;0.03115;0.01124;0.00153;0.00023
820;23 jaar;1981;0.04273;0.02989;0.011;0.00162;0.00021
821;23 jaar;1982;0.04262;0.02949;0.01105;0.00183;0.00024
822;23 jaar;1983;0.04155;0.02936;0.01042;0.00162;0.00014
823;23 jaar;1984;0.04154;0.02934;0.01043;0.00163;0.00015
824;23 jaar;1985;0.04172;0.02951;0.01044;0.00162;0.00014
825;23 jaar;1986;0.04193;0.02972;0.01044;0.00162;0.00016
826;23 jaar;1987;0.04175;0.02963;0.01037;0.0016;0.00015
827;23 jaar;1988;0.04187;0.02974;0.01034;0.00163;0.00016
828;23 jaar;1989;0.04197;0.02985;0.01031;0.00165;0.00016
829;23 jaar;1990;0.04205;0.02992;0.01029;0.00168;0.00016
830;23 jaar;1991;0.04214;0.03;0.01027;0.0017;0.00017
831;23 jaar;1992;0.04219;0.03006;0.01024;0.00172;0.00017
832;23 jaar;1993;0.04226;0.03013;0.01022;0.00174;0.00017
833;23 jaar;1994;0.0423;0.03016;0.0102;0.00176;0.00018
834;23 jaar;1995;0.04237;0.03023;0.01018;0.00178;0.00018
835;23 jaar;1996;0.04243;0.03029;0.01016;0.0018;0.00018
836;23 jaar;1997;0.04247;0.03033;0.01014;0.00181;0.00019
837;23 jaar;1998;0.04252;0.03038;0.01012;0.00183;0.00019
838;23 jaar;1999;0.04254;0.03041;0.0101;0.00184;0.00019
839;23 jaar;2000;0.04256;0.03043;0.01008;0.00186;0.00019
840;23 jaar;2001;0.0426;0.03046;0.01007;0.00187;0.0002
841;23 jaar;2002;0.04263;0.03049;0.01005;0.00189;0.0002
842;23 jaar;2003;0.04264;0.03051;0.01003;0.0019;0.0002
843;23 jaar;2004;0.04266;0.03054;0.01001;0.00191;0.0002
844;23 jaar;2005;0.04268;0.03056;0.01;0.00192;0.0002
845;23 jaar;2006;0.04271;0.03059;0.00998;0.00193;0.00021
846;23 jaar;2007;0.04272;0.03061;0.00996;0.00194;0.00021
847;23 jaar;2008;0.04274;0.03063;0.00995;0.00195;0.00021
848;23 jaar;2009;0.04276;0.03066;0.00993;0.00196;0.00021
849;23 jaar;2010;0.04277;0.03068;0.00991;0.00197;0.00021
850;23 jaar;2011;0.0428;0.0307;0.0099;0.00198;0.00022
851;23 jaar;2012;0.04282;0.03073;0.00988;0.00199;0.00022
852;23 jaar;2013;0.04283;0.03075;0.00986;0.002;0.00022
853;23 jaar;2014;0.04285;0.03077;0.00985;0.00201;0.00022
854;23 jaar;2015;0.04285;0.03079;0.00983;0.00201;0.00022
855;23 jaar;2016;0.04286;0.03081;0.00981;0.00202;0.00022
856;23 jaar;2017;0.0429;0.03084;0.0098;0.00203;0.00023
857;23 jaar;2018;0.04291;0.03086;0.00978;0.00204;0.00023
858;23 jaar;2019;0.04292;0.03088;0.00977;0.00204;0.00023
859;23 jaar;2020;0.04293;0.0309;0.00975;0.00205;0.00023
860;24 jaar;1935;0.1697;0.10083;0.04859;0.01423;0.00605
861;24 jaar;1936;0.16902;0.09768;0.05099;0.01458;0.00577
862;24 jaar;1937;0.18041;0.10449;0.05313;0.01677;0.00602
863;24 jaar;1938;0.17975;0.10405;0.054;0.01569;0.00601
864;24 jaar;1939;0.18516;0.10422;0.05756;0.01713;0.00625
865;24 jaar;1940;0.18661;0.10323;0.0602;0.01732;0.00586
866;24 jaar;1941;0.1913;0.10836;0.06027;0.01731;0.00536
867;24 jaar;1942;0.18797;0.10881;0.0596;0.01523;0.00433
868;24 jaar;1943;0.19361;0.11308;0.06292;0.0139;0.00371
869;24 jaar;1944;0.19279;0.1112;0.06474;0.01362;0.00323
870;24 jaar;1945;0.19695;0.10817;0.06997;0.01502;0.00379
871;24 jaar;1946;0.17992;0.10054;0.06495;0.01214;0.00229
872;24 jaar;1947;0.17139;0.09584;0.06164;0.01157;0.00234
873;24 jaar;1948;0.16498;0.09517;0.05919;0.00881;0.00181
874;24 jaar;1949;0.1495;0.08705;0.0539;0.00731;0.00124
875;24 jaar;1950;0.14156;0.08228;0.05212;0.00614;0.00102
876;24 jaar;1951;0.13241;0.07721;0.04824;0.00592;0.00104
877;24 jaar;1952;0.13181;0.07607;0.04857;0.00611;0.00106
878;24 jaar;1953;0.12211;0.07098;0.04444;0.00584;0.00085
879;24 jaar;1954;0.12267;0.07136;0.04389;0.00646;0.00096
880;24 jaar;1955;0.11792;0.0705;0.03993;0.00629;0.0012
881;24 jaar;1956;0.11683;0.06995;0.03901;0.00667;0.0012
882;24 jaar;1957;0.10868;0.06517;0.03662;0.00581;0.00108
883;24 jaar;1958;0.10182;0.06206;0.03279;0.00578;0.00119
884;24 jaar;1959;0.09455;0.05948;0.02895;0.00519;0.00093
885;24 jaar;1960;0.09351;0.05909;0.02765;0.0056;0.00117
886;24 jaar;1961;0.08825;0.05455;0.02792;0.00472;0.00106
887;24 jaar;1962;0.0852;0.05191;0.02731;0.00499;0.00099
888;24 jaar;1963;0.07784;0.04835;0.02419;0.0045;0.0008
889;24 jaar;1964;0.07273;0.04584;0.02216;0.00387;0.00086
890;24 jaar;1965;0.07016;0.04463;0.0207;0.00406;0.00077
891;24 jaar;1966;0.06866;0.04397;0.02028;0.00368;0.00073
892;24 jaar;1967;0.06566;0.0435;0.01772;0.00364;0.0008
893;24 jaar;1968;0.06016;0.03849;0.01739;0.00352;0.00076
894;24 jaar;1969;0.05531;0.03489;0.01659;0.00337;0.00046
895;24 jaar;1970;0.0547;0.03525;0.01533;0.00348;0.00064
896;24 jaar;1971;0.05142;0.03227;0.01578;0.00289;0.00048
897;24 jaar;1972;0.04968;0.03142;0.01488;0.00288;0.0005
898;24 jaar;1973;0.05079;0.03261;0.01505;0.00267;0.00046
899;24 jaar;1974;0.05261;0.03423;0.01505;0.00287;0.00046
900;24 jaar;1975;0.05273;0.03472;0.01488;0.00276;0.00037
901;24 jaar;1976;0.05565;0.03688;0.0155;0.00287;0.0004
902;24 jaar;1977;0.05513;0.03701;0.01527;0.00234;0.00051
903;24 jaar;1978;0.05565;0.03741;0.01553;0.00237;0.00034
904;24 jaar;1979;0.05543;0.03728;0.01515;0.00257;0.00043
905;24 jaar;1980;0.05593;0.03745;0.01542;0.00263;0.00043
906;24 jaar;1981;0.05306;0.03506;0.01534;0.00236;0.0003
907;24 jaar;1982;0.05327;0.0359;0.01431;0.00263;0.00042
908;24 jaar;1983;0.05341;0.03602;0.01425;0.00271;0.00042
909;24 jaar;1984;0.05381;0.03641;0.01416;0.00279;0.00046
910;24 jaar;1985;0.05419;0.0368;0.01407;0.00285;0.00047
911;24 jaar;1986;0.05429;0.03701;0.01381;0.00299;0.00048
912;24 jaar;1987;0.0544;0.03709;0.01378;0.00303;0.0005
913;24 jaar;1988;0.0545;0.03718;0.01375;0.00306;0.00051
914;24 jaar;1989;0.05454;0.03722;0.01372;0.00309;0.00051
915;24 jaar;1990;0.05457;0.03724;0.0137;0.00311;0.00052
916;24 jaar;1991;0.05461;0.03728;0.01367;0.00314;0.00052
917;24 jaar;1992;0.05465;0.03731;0.01365;0.00316;0.00053
918;24 jaar;1993;0.05464;0.0373;0.01363;0.00318;0.00053
919;24 jaar;1994;0.05467;0.03732;0.01361;0.0032;0.00054
920;24 jaar;1995;0.05469;0.03734;0.01359;0.00322;0.00054
921;24 jaar;1996;0.05469;0.03734;0.01357;0.00323;0.00055
922;24 jaar;1997;0.05469;0.03734;0.01355;0.00325;0.00055
923;24 jaar;1998;0.05468;0.03732;0.01354;0.00326;0.00056
924;24 jaar;1999;0.05464;0.03729;0.01352;0.00327;0.00056
925;24 jaar;2000;0.05461;0.03727;0.0135;0.00328;0.00056
926;24 jaar;2001;0.05459;0.03725;0.01349;0.00329;0.00056
927;24 jaar;2002;0.05456;0.03722;0.01347;0.0033;0.00057
928;24 jaar;2003;0.05454;0.0372;0.01346;0.00331;0.00057
929;24 jaar;2004;0.05449;0.03717;0.01344;0.00331;0.00057
930;24 jaar;2005;0.05446;0.03714;0.01343;0.00332;0.00057
931;24 jaar;2006;0.05443;0.03712;0.01341;0.00332;0.00058
932;24 jaar;2007;0.0544;0.03709;0.0134;0.00333;0.00058
933;24 jaar;2008;0.05436;0.03706;0.01339;0.00333;0.00058
934;24 jaar;2009;0.05432;0.037039999999999997;0.01337;0.00333;0.00058
935;24 jaar;2010;0.05428;0.03701;0.01336;0.00333;0.00058
936;24 jaar;2011;0.05426;0.03698;0.01335;0.00334;0.00059
937;24 jaar;2012;0.05421;0.03695;0.01333;0.00334;0.00059
938;24 jaar;2013;0.05417;0.03692;0.01332;0.00334;0.00059
939;24 jaar;2014;0.05413;0.0369;0.0133;0.00334;0.00059
940;24 jaar;2015;0.05409;0.03687;0.01329;0.00334;0.00059
941;24 jaar;2016;0.05405;0.03684;0.01328;0.00334;0.00059
942;24 jaar;2017;0.05401;0.03681;0.01327;0.00334;0.00059
943;24 jaar;2018;0.05396;0.03678;0.01325;0.00334;0.00059
944;24 jaar;2019;0.05391;0.03675;0.01324;0.00333;0.00059
945;24 jaar;2020;0.05388;0.03672;0.01323;0.00333;0.0006
946;25 jaar;1935;0.19488;0.10064;0.06485;0.02006;0.00933
947;25 jaar;1936;0.20317;0.10326;0.06816;0.02154;0.01021
948;25 jaar;1937;0.20686;0.10661;0.06914;0.02143;0.00968
949;25 jaar;1938;0.20746;0.10283;0.07224;0.0223;0.01009
950;25 jaar;1939;0.20967;0.10351;0.07415;0.02257;0.00944
951;25 jaar;1940;0.20855;0.10482;0.07394;0.02158;0.00821
952;25 jaar;1941;0.20638;0.10544;0.07441;0.01978;0.00675
953;25 jaar;1942;0.2059;0.10583;0.07559;0.01845;0.00603
954;25 jaar;1943;0.20443;0.10342;0.07776;0.01796;0.00529
955;25 jaar;1944;0.21147;0.10085;0.08599;0.01945;0.00518
956;25 jaar;1945;0.19784;0.09404;0.0807;0.01842;0.00468
957;25 jaar;1946;0.18514;0.09122;0.07439;0.01578;0.00375
958;25 jaar;1947;0.17671;0.08905;0.07197;0.01295;0.00274
959;25 jaar;1948;0.16459;0.08386;0.06832;0.01025;0.00216
960;25 jaar;1949;0.15614;0.08025;0.06514;0.00901;0.00174
961;25 jaar;1950;0.15036;0.07936;0.06091;0.00846;0.00163
962;25 jaar;1951;0.14584;0.07544;0.06056;0.00854;0.0013
963;25 jaar;1952;0.14089;0.07287;0.05753;0.00873;0.00176
964;25 jaar;1953;0.14111;0.07438;0.05647;0.0086;0.00166
965;25 jaar;1954;0.13868;0.07428;0.05347;0.00926;0.00167
966;25 jaar;1955;0.13729;0.07558;0.0503;0.00953;0.00188
967;25 jaar;1956;0.13003;0.0722;0.04667;0.00937;0.00179
968;25 jaar;1957;0.1212;0.0667;0.04401;0.00872;0.00177
969;25 jaar;1958;0.11462;0.06418;0.0403;0.00844;0.0017
970;25 jaar;1959;0.11236;0.06571;0.03744;0.00749;0.00172
971;25 jaar;1960;0.10867;0.06266;0.03645;0.00767;0.00189
972;25 jaar;1961;0.10439;0.05918;0.03671;0.00708;0.00142
973;25 jaar;1962;0.10002;0.05746;0.03392;0.00703;0.00161
974;25 jaar;1963;0.09318;0.05473;0.03041;0.00654;0.0015
975;25 jaar;1964;0.08865;0.05248;0.02828;0.00647;0.00142
976;25 jaar;1965;0.08806;0.05341;0.0274;0.0057;0.00155
977;25 jaar;1966;0.08229;0.05079;0.02483;0.0054;0.00127
978;25 jaar;1967;0.07625;0.04612;0.02433;0.0047;0.0011
979;25 jaar;1968;0.07157;0.04337;0.0224;0.00471;0.00109
980;25 jaar;1969;0.06973;0.04258;0.0213;0.00472;0.00113
981;25 jaar;1970;0.06549;0.04096;0.01926;0.00436;0.00091
982;25 jaar;1971;0.06372;0.0397;0.01891;0.00433;0.00078
983;25 jaar;1972;0.0644;0.04046;0.01872;0.00431;0.00091
984;25 jaar;1973;0.06635;0.04192;0.01933;0.00441;0.00069
985;25 jaar;1974;0.06769;0.04328;0.01922;0.0044;0.00079
986;25 jaar;1975;0.06927;0.04562;0.01873;0.00393;0.00099
987;25 jaar;1976;0.06683;0.04408;0.01821;0.00366;0.00088
988;25 jaar;1977;0.06897;0.04468;0.01934;0.00437;0.00058
989;25 jaar;1978;0.06878;0.04364;0.02044;0.00406;0.00063
990;25 jaar;1979;0.0684;0.04489;0.01926;0.00352;0.00074
991;25 jaar;1980;0.06702;0.04325;0.01906;0.00389;0.00082
992;25 jaar;1981;0.06541;0.04286;0.0179;0.00388;0.00077
993;25 jaar;1982;0.06577;0.04303;0.01799;0.00396;0.00079
994;25 jaar;1983;0.06643;0.04349;0.01806;0.00403;0.00085
995;25 jaar;1984;0.06709;0.04399;0.01812;0.00409;0.00089
996;25 jaar;1985;0.06759;0.04429;0.01815;0.00421;0.00095
997;25 jaar;1986;0.06782;0.04446;0.01815;0.00425;0.00096
998;25 jaar;1987;0.068;0.04463;0.01814;0.00428;0.00095
999;25 jaar;1988;0.06813;0.04474;0.01813;0.00431;0.00095
1000;25 jaar;1989;0.06825;0.04484;0.01812;0.00434;0.00095
1001;25 jaar;1990;0.06837;0.04495;0.01811;0.00437;0.00094
1002;25 jaar;1991;0.06848;0.04504;0.0181;0.0044;0.00094
1003;25 jaar;1992;0.06855;0.04509;0.01809;0.00443;0.00094
1004;25 jaar;1993;0.06863;0.04518;0.01807;0.00445;0.00093
1005;25 jaar;1994;0.06874;0.04527;0.01806;0.00448;0.00093
1006;25 jaar;1995;0.0688;0.04532;0.01804;0.00451;0.00093
1007;25 jaar;1996;0.06886;0.04538;0.01802;0.00453;0.00093
1008;25 jaar;1997;0.06889;0.04541;0.018;0.00456;0.00092
1009;25 jaar;1998;0.06891;0.04543;0.01798;0.00458;0.00092
1010;25 jaar;1999;0.06896;0.04546;0.01797;0.00461;0.00092
1011;25 jaar;2000;0.06897;0.04548;0.01795;0.00463;0.00091
1012;25 jaar;2001;0.06899;0.0455;0.01793;0.00465;0.00091
1013;25 jaar;2002;0.06902;0.04552;0.01791;0.00468;0.00091
1014;25 jaar;2003;0.06903;0.04553;0.01789;0.0047;0.00091
1015;25 jaar;2004;0.06903;0.04555;0.01786;0.00472;0.0009
1016;25 jaar;2005;0.06904;0.04556;0.01784;0.00474;0.0009
1017;25 jaar;2006;0.06905;0.04557;0.01782;0.00476;0.0009
1018;25 jaar;2007;0.06905;0.04558;0.0178;0.00478;0.00089
1019;25 jaar;2008;0.06907;0.0456;0.01778;0.0048;0.00089
1020;25 jaar;2009;0.06907;0.0456;0.01776;0.00482;0.00089
1021;25 jaar;2010;0.06908;0.04561;0.01774;0.00484;0.00089
1022;25 jaar;2011;0.06908;0.04562;0.01772;0.00486;0.00088
1023;25 jaar;2012;0.06908;0.04563;0.01769;0.00488;0.00088
1024;25 jaar;2013;0.06908;0.04563;0.01767;0.0049;0.00088
1025;25 jaar;2014;0.06908;0.04564;0.01765;0.00492;0.00087
1026;25 jaar;2015;0.06908;0.04564;0.01763;0.00494;0.00087
1027;25 jaar;2016;0.06908;0.04565;0.01761;0.00495;0.00087
1028;25 jaar;2017;0.06908;0.04565;0.01759;0.00497;0.00087
1029;25 jaar;2018;0.06907;0.04566;0.01756;0.00499;0.00086
1030;25 jaar;2019;0.06907;0.04566;0.01754;0.00501;0.00086
1031;25 jaar;2020;0.06906;0.04566;0.01752;0.00502;0.00086
1032;26 jaar;1935;0.21973;0.09534;0.08025;0.0293;0.01484
1033;26 jaar;1936;0.21889;0.09441;0.08153;0.02937;0.01358
1034;26 jaar;1937;0.22382;0.0946;0.08485;0.02997;0.0144
1035;26 jaar;1938;0.22273;0.09443;0.08463;0.03006;0.01361
1036;26 jaar;1939;0.21963;0.0953;0.08493;0.02797;0.01143
1037;26 jaar;1940;0.21163;0.09145;0.08469;0.02597;0.00952
1038;26 jaar;1941;0.21005;0.09164;0.08533;0.02482;0.00826
1039;26 jaar;1942;0.20806;0.08824;0.08723;0.02465;0.00794
1040;26 jaar;1943;0.21265;0.08538;0.09251;0.02679;0.00797
1041;26 jaar;1944;0.1992;0.07729;0.08915;0.02564;0.00712
1042;26 jaar;1945;0.1901;0.07558;0.08555;0.02304;0.00593
1043;26 jaar;1946;0.18055;0.07719;0.08161;0.01765;0.0041
1044;26 jaar;1947;0.16597;0.07394;0.07512;0.01391;0.003
1045;26 jaar;1948;0.16317;0.07307;0.07506;0.01258;0.00246
1046;26 jaar;1949;0.1568;0.07255;0.07065;0.01109;0.00251
1047;26 jaar;1950;0.15794;0.07244;0.0708;0.01189;0.00281
1048;26 jaar;1951;0.14986;0.06923;0.0663;0.0119;0.00243
1049;26 jaar;1952;0.15177;0.07146;0.06555;0.01219;0.00257
1050;26 jaar;1953;0.14686;0.07168;0.06031;0.01233;0.00254
1051;26 jaar;1954;0.15071;0.07305;0.061;0.01385;0.00281
1052;26 jaar;1955;0.1458;0.07078;0.05837;0.01358;0.00307
1053;26 jaar;1956;0.13562;0.06725;0.05325;0.01221;0.00291
1054;26 jaar;1957;0.12864;0.06604;0.04879;0.01125;0.00256
1055;26 jaar;1958;0.12918;0.06792;0.04781;0.01093;0.00252
1056;26 jaar;1959;0.12826;0.06734;0.04766;0.01068;0.00258
1057;26 jaar;1960;0.12455;0.06518;0.04602;0.01067;0.00268
1058;26 jaar;1961;0.11847;0.0629;0.04329;0.00976;0.00252
1059;26 jaar;1962;0.11398;0.06243;0.03971;0.0093;0.00254
1060;26 jaar;1963;0.10662;0.05925;0.03715;0.00815;0.00207
1061;26 jaar;1964;0.10772;0.06159;0.03524;0.00874;0.00215
1062;26 jaar;1965;0.10306;0.05954;0.0336;0.00771;0.00221
1063;26 jaar;1966;0.0963;0.0558;0.03145;0.00733;0.00172
1064;26 jaar;1967;0.09044;0.05275;0.02938;0.00659;0.00172
1065;26 jaar;1968;0.08609;0.05143;0.02664;0.0062;0.00182
1066;26 jaar;1969;0.08139;0.04901;0.02519;0.00577;0.00142
1067;26 jaar;1970;0.07919;0.048;0.02442;0.00544;0.00133
1068;26 jaar;1971;0.07778;0.04845;0.0227;0.00546;0.00117
1069;26 jaar;1972;0.08079;0.05065;0.02285;0.00585;0.00144
1070;26 jaar;1973;0.08286;0.05275;0.02359;0.00537;0.00115
1071;26 jaar;1974;0.08497;0.05336;0.02462;0.00569;0.0013
1072;26 jaar;1975;0.0838;0.05294;0.02407;0.00563;0.00116
1073;26 jaar;1976;0.08416;0.05331;0.02426;0.00544;0.00114
1074;26 jaar;1977;0.08548;0.05449;0.02435;0.00558;0.00106
1075;26 jaar;1978;0.08329;0.0525;0.0241;0.00558;0.00111
1076;26 jaar;1979;0.081;0.04986;0.02454;0.00564;0.00097
1077;26 jaar;1980;0.08087;0.05035;0.02385;0.00561;0.00107
1078;26 jaar;1981;0.08109;0.05032;0.02402;0.00565;0.0011
1079;26 jaar;1982;0.08165;0.05064;0.02414;0.00568;0.00119
1080;26 jaar;1983;0.08226;0.05099;0.02428;0.00572;0.00127
1081;26 jaar;1984;0.08238;0.05087;0.02439;0.00575;0.00137
1082;26 jaar;1985;0.08271;0.05115;0.02438;0.00579;0.00139
1083;26 jaar;1986;0.083;0.0514;0.02438;0.00584;0.00138
1084;26 jaar;1987;0.08322;0.0516;0.02436;0.00588;0.00138
1085;26 jaar;1988;0.08345;0.0518;0.02435;0.00592;0.00138
1086;26 jaar;1989;0.08366;0.05199;0.02434;0.00596;0.00137
1087;26 jaar;1990;0.08388;0.05218;0.02432;0.00601;0.00137
1088;26 jaar;1991;0.08402;0.05231;0.0243;0.00604;0.00137
1089;26 jaar;1992;0.08421;0.05249;0.02428;0.00608;0.00136
1090;26 jaar;1993;0.0844;0.05267;0.02425;0.00612;0.00136
1091;26 jaar;1994;0.08455;0.05281;0.02423;0.00615;0.00136
1092;26 jaar;1995;0.0847;0.05296;0.0242;0.00619;0.00135
1093;26 jaar;1996;0.08482;0.05307;0.02418;0.00622;0.00135
1094;26 jaar;1997;0.08493;0.05318;0.02415;0.00626;0.00134
1095;26 jaar;1998;0.08503;0.05328;0.02412;0.00629;0.00134
1096;26 jaar;1999;0.08514;0.05339;0.02409;0.00632;0.00134
1097;26 jaar;2000;0.08522;0.05348;0.02406;0.00635;0.00133
1098;26 jaar;2001;0.08532;0.05358;0.02403;0.00638;0.00133
1099;26 jaar;2002;0.08541;0.05367;0.024;0.00641;0.00133
1100;26 jaar;2003;0.0855;0.05376;0.02397;0.00644;0.00133
1101;26 jaar;2004;0.08558;0.05385;0.02394;0.00647;0.00132
1102;26 jaar;2005;0.08566;0.05393;0.02391;0.0065;0.00132
1103;26 jaar;2006;0.08574;0.05401;0.02388;0.00653;0.00132
1104;26 jaar;2007;0.08581;0.05409;0.02385;0.00656;0.00131
1105;26 jaar;2008;0.08588;0.05417;0.02382;0.00658;0.00131
1106;26 jaar;2009;0.08595;0.05424;0.02379;0.00661;0.00131
1107;26 jaar;2010;0.08601;0.05431;0.02376;0.00664;0.0013
1108;26 jaar;2011;0.08606;0.05438;0.02372;0.00666;0.0013
1109;26 jaar;2012;0.08613;0.05445;0.02369;0.00669;0.0013
1110;26 jaar;2013;0.08617;0.05451;0.02366;0.00671;0.00129
1111;26 jaar;2014;0.08623;0.05457;0.02363;0.00674;0.00129
1112;26 jaar;2015;0.08628;0.05463;0.0236;0.00676;0.00129
1113;26 jaar;2016;0.08632;0.05469;0.02356;0.00679;0.00128
1114;26 jaar;2017;0.08637;0.05475;0.02353;0.00681;0.00128
1115;26 jaar;2018;0.08641;0.0548;0.0235;0.00683;0.00128
1116;26 jaar;2019;0.08645;0.05485;0.02347;0.00686;0.00127
1117;26 jaar;2020;0.0865;0.05491;0.02344;0.00688;0.00127
1118;27 jaar;1935;0.22466;0.0811;0.08684;0.03777;0.01895
1119;27 jaar;1936;0.22164;0.07724;0.0874;0.03722;0.01978
1120;27 jaar;1937;0.22484;0.07875;0.08886;0.03848;0.01875
1121;27 jaar;1938;0.21607;0.07703;0.08752;0.03559;0.01593
1122;27 jaar;1939;0.21019;0.07534;0.08821;0.03343;0.01321
1123;27 jaar;1940;0.20379;0.07291;0.08776;0.0317;0.01142
1124;27 jaar;1941;0.20416;0.07131;0.09048;0.03162;0.01075
1125;27 jaar;1942;0.20348;0.06725;0.09192;0.03271;0.0116
1126;27 jaar;1943;0.19291;0.06153;0.09039;0.0311;0.00989
1127;27 jaar;1944;0.18187;0.05982;0.08595;0.0282;0.0079
1128;27 jaar;1945;0.17258;0.06016;0.08213;0.02364;0.00665
1129;27 jaar;1946;0.15913;0.05984;0.07736;0.01772;0.00421
1130;27 jaar;1947;0.15411;0.05884;0.07672;0.01521;0.00334
1131;27 jaar;1948;0.15116;0.06029;0.07313;0.01462;0.00312
1132;27 jaar;1949;0.15077;0.06068;0.07238;0.01444;0.00327
1133;27 jaar;1950;0.15125;0.0603;0.07235;0.01506;0.00354
1134;27 jaar;1951;0.15161;0.06208;0.07019;0.01609;0.00325
1135;27 jaar;1952;0.15211;0.06488;0.06693;0.01654;0.00376
1136;27 jaar;1953;0.15255;0.0661;0.06523;0.01718;0.00404
1137;27 jaar;1954;0.14835;0.06406;0.06255;0.01725;0.00449
1138;27 jaar;1955;0.14191;0.06122;0.06023;0.01632;0.00414
1139;27 jaar;1956;0.1368;0.0622;0.05574;0.01511;0.00375
1140;27 jaar;1957;0.13764;0.06433;0.05532;0.01464;0.00335
1141;27 jaar;1958;0.13495;0.06459;0.05236;0.01412;0.00388
1142;27 jaar;1959;0.13781;0.06527;0.05469;0.01424;0.00361
1143;27 jaar;1960;0.13427;0.06575;0.05164;0.01315;0.00373
1144;27 jaar;1961;0.12739;0.06542;0.04592;0.01272;0.00333
1145;27 jaar;1962;0.12421;0.06348;0.04496;0.01254;0.00323
1146;27 jaar;1963;0.12285;0.06464;0.0434;0.01134;0.00347
1147;27 jaar;1964;0.11914;0.06481;0.04065;0.0107;0.00298
1148;27 jaar;1965;0.11262;0.06103;0.0391;0.00964;0.00285
1149;27 jaar;1966;0.10865;0.05964;0.03748;0.00899;0.00254
1150;27 jaar;1967;0.10536;0.05941;0.03447;0.00907;0.00241
1151;27 jaar;1968;0.10153;0.05835;0.03276;0.00822;0.0022
1152;27 jaar;1969;0.09745;0.05701;0.03086;0.00747;0.00211
1153;27 jaar;1970;0.09568;0.05685;0.03037;0.00672;0.00174
1154;27 jaar;1971;0.0979;0.06;0.02909;0.0071;0.00171
1155;27 jaar;1972;0.09905;0.06012;0.02956;0.00743;0.00194
1156;27 jaar;1973;0.1032;0.06242;0.0307;0.00827;0.00181
1157;27 jaar;1974;0.09985;0.06058;0.03054;0.0068;0.00193
1158;27 jaar;1975;0.10234;0.06171;0.03102;0.00787;0.00174
1159;27 jaar;1976;0.10219;0.06187;0.03116;0.0074;0.00175
1160;27 jaar;1977;0.10057;0.0608;0.03106;0.00701;0.00171
1161;27 jaar;1978;0.09835;0.0586;0.03086;0.00735;0.00155
1162;27 jaar;1979;0.09664;0.05747;0.03007;0.00753;0.00158
1163;27 jaar;1980;0.09699;0.05741;0.03024;0.00775;0.00159
1164;27 jaar;1981;0.09775;0.05775;0.03037;0.00794;0.00169
1165;27 jaar;1982;0.0985;0.05811;0.0305;0.00812;0.00178
1166;27 jaar;1983;0.09878;0.05792;0.03056;0.00848;0.00182
1167;27 jaar;1984;0.09901;0.05806;0.0306;0.00851;0.00184
1168;27 jaar;1985;0.09922;0.05821;0.03064;0.00853;0.00184
1169;27 jaar;1986;0.09936;0.0583;0.03068;0.00855;0.00183
1170;27 jaar;1987;0.09952;0.0584;0.03072;0.00857;0.00183
1171;27 jaar;1988;0.09965;0.05849;0.03075;0.00859;0.00182
1172;27 jaar;1989;0.09977;0.05858;0.03077;0.0086;0.00182
1173;27 jaar;1990;0.09984;0.05861;0.0308;0.00862;0.00181
1174;27 jaar;1991;0.09997;0.05871;0.03082;0.00863;0.00181
1175;27 jaar;1992;0.1001;0.05882;0.03084;0.00864;0.0018
1176;27 jaar;1993;0.10019;0.05888;0.03086;0.00865;0.0018
1177;27 jaar;1994;0.10028;0.05896;0.03087;0.00865;0.0018
1178;27 jaar;1995;0.10034;0.059;0.03089;0.00866;0.00179
